CreditScore,Age,Experience,NetWorth,LengthOfCreditHistory,DebtToIncomeRatio,Monthly_LoanToIncomeRatio,RiskScore,LoanApproved
608,61,39,164575,18,0.046157361565998936,0.0693199620718998,38.400000000000006,1
601,30,10,714348,27,0.09739334885718808,0.1367151088491453,37.6,1
588,41,20,14346,15,0.023980713923194046,0.0856563998925085,43.2,1
564,56,32,59977,1,0.0476062036412677,0.0853741593051681,43.2,1
589,37,12,289765,18,0.1654225860823501,0.12194409157166987,33.6,1
559,31,6,307044,27,0.0716833879083976,0.06634454329329757,33.6,1
589,37,9,322811,28,0.07224441568671582,0.1920818899083044,40.8,1
642,42,20,70145,28,0.06667752177806724,0.07864549981038318,36.8,1
611,42,22,4317,16,0.023723982108491897,0.03952483551179978,35.2,1
603,46,26,37488,18,0.08328104500598939,0.11351726979453902,43.2,1
633,27,9,7993,15,0.02926063453712415,0.06954827160899772,48.8,1
579,37,16,66165,25,0.09873176053456975,0.12945194852884448,39.2,1
594,42,20,42012,21,0.06582122954056782,0.16675706100116994,39.2,1
537,45,27,2824,27,0.0754696373962429,0.055688046186683736,38.400000000000006,1
600,51,27,24263,24,0.06121234448947204,0.05284064559557286,52.0,1
527,44,21,20571,9,0.044191119555274085,0.05990687459938956,41.6,1
564,36,16,14404,3,0.027473406964392252,0.056334987073367225,49.6,1
625,39,18,8969,7,0.022484725050916497,0.06452683272936272,40.8,1
531,40,18,179640,28,0.019386106623586433,0.053487996701989844,35.2,1
554,36,14,10372,10,0.07513583441138422,0.1234935550198436,48.8,1
529,24,0,50810,19,0.024681568122119243,0.09081682171496266,42.400000000000006,1
657,50,27,3323,27,0.0786836262527753,0.18265970053922875,36.8,1
628,36,14,83346,19,0.06380799063368944,0.1509500329316515,38.400000000000006,1
620,48,27,208719,12,0.04131771963488334,0.04166117925461888,37.6,1
604,32,13,58566,12,0.013210887364461164,0.09519455303134798,36.0,1
572,22,1,8765,12,0.07524320833165139,0.071864012790908,40.8,1
650,35,11,311644,20,0.11051382437065137,0.061983348645798485,31.200000000000003,1
604,56,32,5439,17,0.02192427500666693,0.019731996755347807,40.0,1
533,70,46,87031,25,0.012462711302618496,0.05308293256103988,38.400000000000006,1
603,42,21,43197,29,0.14933488688222157,0.09432358466065295,42.400000000000006,1
510,35,10,53253,26,0.04899910367493278,0.08110451710758328,42.400000000000006,1
631,64,36,48804,3,0.04071909929352363,0.030170339004322817,40.8,1
600,42,18,22486,21,0.057515337423312884,0.04229033315138875,37.6,1
553,24,1,1707,9,0.044681063898367256,0.08944015634267305,41.6,1
556,29,9,619600,27,0.10213786213786215,0.1866734268033958,40.8,1
624,51,29,24084,27,0.05494808619567256,0.05718826950677659,36.8,1
634,32,11,15349,12,0.13689153186040007,0.031508017243706395,43.2,1
557,44,17,8045,5,0.01707569619793275,0.036149825120859125,40.8,1
472,24,6,388767,10,0.0875299366818674,0.16518619722668543,34.4,1
478,46,25,54043,19,0.049435959245936835,0.09953226119036951,36.8,1
556,26,5,68144,14,0.0661474536988704,0.09818443039702195,44.0,1
524,37,18,20059,21,0.05659418243434058,0.055321491132242794,43.2,1
554,42,18,58443,15,0.020519647447668016,0.09935755806587371,37.6,1
611,47,23,56691,4,0.05478335303468797,0.07626625295318726,38.400000000000006,1
624,45,23,296808,22,0.05021269932405982,0.10266785795527325,44.8,1
574,24,4,69243,24,0.04046784780141144,0.08892725430684659,39.2,1
575,52,28,10751,15,0.13602759980285856,0.03603584912752613,40.0,1
635,38,14,8747,24,0.2625535202231155,0.11395879937354207,40.8,1
672,58,34,5911,21,0.02022293695202009,0.0824623032681929,34.4,1
696,68,47,73746,10,0.04674891011965495,0.16621126033046935,34.4,1
632,57,37,5362,5,0.02781058495821727,0.09431791467481772,40.8,1
564,49,26,85529,17,0.030731642700498947,0.05965743505323807,39.2,1
610,40,15,34935,23,0.11038264988159044,0.07980056893418672,38.400000000000006,1
587,39,12,6210,27,0.014460538381399102,0.029017277903239953,41.6,1
611,38,12,45759,21,0.06516640253565768,0.08133814090536605,42.400000000000006,1
584,37,15,350560,9,0.040435665105666034,0.06979959458644165,35.2,1
623,28,4,243413,23,0.05175892622159839,0.05418516098446624,34.4,1
592,57,31,10564,19,0.10789602746444335,0.09272389250616048,41.6,1
558,23,5,129599,10,0.02170887837461731,0.05971962630489268,41.6,1
631,62,37,157354,24,0.01301246738184981,0.04212780708818564,36.0,1
632,43,24,2561,14,0.04348112523881679,0.08946628038602303,40.8,1
550,34,14,49140,17,0.04094955489614243,0.1566185250011041,42.400000000000006,1
564,49,31,13905,17,0.07540566337893731,0.183738837072811,50.400000000000006,1
541,48,24,20958,25,0.07820255370742243,0.08880581639382448,40.0,1
631,50,28,7892,5,0.06804174541868682,0.07121920163128127,40.8,1
520,53,27,11691,19,0.05000258583112307,0.021588088189701128,40.8,1
601,50,27,28529,24,0.038908064010040794,0.1422038343325675,38.400000000000006,1
634,42,21,9442,21,0.030103176208780093,0.08459428562265266,40.8,1
552,42,18,140566,19,0.07349334824208079,0.07700205338924672,36.0,1
509,55,32,212190,5,0.04396,0.02804180407833039,42.400000000000006,1
539,25,4,367837,22,0.10687989866202202,0.19604064052545725,36.8,1
645,60,35,5322,9,0.030645858982464316,0.04613422983510601,44.0,1
565,80,59,2450,27,0.018007008715967294,0.16054504755047033,39.2,1
424,26,6,119417,25,0.051076235362713183,0.09033275502435714,35.2,1
599,47,22,13252,14,0.04311588311504388,0.04220748260707921,42.400000000000006,1
627,56,29,8895,10,0.03935020387029966,0.06317310072333668,38.400000000000006,1
615,48,27,287062,14,0.035475844399004704,0.040004639445816975,38.400000000000006,1
546,35,13,199323,17,0.027301416444455318,0.07437844025589888,40.0,1
627,51,26,26691,15,0.1285662033650329,0.10408785124158612,35.2,1
579,60,39,26867,5,0.010678632082270588,0.0918461796761786,39.2,1
597,41,20,37969,15,0.06008435168162648,0.16400821929120163,48.0,1
559,46,20,198943,3,0.021145683243116945,0.020638398753251425,40.0,1
535,42,18,135480,28,0.062157221206581355,0.13501339016709743,40.0,1
623,49,27,50489,21,0.04284690328917677,0.020333028124914238,44.8,1
592,35,12,3799,5,0.11193429225911633,0.08432001014914664,49.6,1
608,61,39,95746,4,0.1034044005834342,0.06038988214368792,36.8,1
647,48,28,114279,2,0.049175024263992236,0.16125654280100526,40.0,1
627,41,17,5414,10,0.011041500345046886,0.06633143582261157,41.6,1
641,44,19,270893,8,0.10280665744500468,0.06404870196577156,36.0,1
631,35,13,6950,1,0.0924046832782948,0.0472463515174404,41.6,1
616,35,15,216021,26,0.021238659604593844,0.20126499513788268,35.2,1
610,37,14,4990,7,0.03773902221624258,0.077244388894749,37.6,1
549,26,4,4144,25,0.1342079184559483,0.12771344222512523,43.2,1
604,41,21,9825,7,0.045522624656995116,0.031014174344915834,37.6,1
448,33,9,3455,24,0.025376299654235764,0.08511432887746166,37.6,1
606,34,11,2900,9,0.04959184926041858,0.18255711064598112,41.6,1
603,37,14,49027,16,0.09908196178976098,0.08639017981989189,44.0,1
523,49,25,140195,21,0.07683823170553154,0.13810887283458034,36.0,1
611,50,29,269958,18,0.22066004086297056,0.17576004241216314,36.8,1
587,50,28,134794,4,0.020622986036519873,0.06333587002630624,40.0,1
579,52,27,63820,12,0.03676154583622599,0.05430292565097528,40.8,1
633,33,10,52147,8,0.029964114832535887,0.10767199033298927,41.6,1
582,64,39,36483,29,0.13672086157428584,0.07530956607441412,45.6,1
573,20,0,308259,29,0.16574585635359115,0.20069884935607707,43.2,1
548,31,7,5574,22,0.11686350101414043,0.056899299974727716,41.6,1
612,49,27,30535,26,0.008310609011816647,0.06110650232971967,39.2,1
621,36,15,10314,7,0.052553803165050116,0.0871631537477886,38.400000000000006,1
593,57,33,119339,19,0.11586389018787996,0.21737912772391,42.400000000000006,1
588,40,17,8863,14,0.06583524221600068,0.06234798509639224,44.0,1
567,40,17,89421,2,0.04066317162093834,0.11879130582344541,43.2,1
547,58,29,19026,26,0.02466011891267305,0.04070495599446904,42.400000000000006,1
571,30,4,78376,13,0.05719622928562488,0.15866376986975755,44.0,1
481,54,32,263435,9,0.041011385705037894,0.07761109230010496,41.6,1
634,35,13,132126,23,0.026961988016894214,0.04721961525124006,37.6,1
628,35,14,7351,17,0.08896180276109701,0.1590268265547403,42.400000000000006,1
633,54,29,65718,28,0.12271827578623268,0.11574187722245545,36.8,1
584,55,34,8370,27,0.026713291755290382,0.06236299173132158,42.400000000000006,1
514,35,11,823483,17,0.046405844379609,0.11536382732202519,32.800000000000004,1
432,32,9,6140,2,0.018342562906829885,0.07107488614213618,50.400000000000006,1
597,31,11,128388,20,0.03550254010537606,0.09518830188373287,36.8,1
613,45,24,168089,8,0.03146626539232265,0.05469622463010836,40.0,1
562,35,9,25357,28,0.023430569114912682,0.02660890001379071,41.6,1
574,39,19,5557,7,0.04086661257850296,0.10362541014086714,44.0,1
583,32,8,280679,20,0.11272636838416496,0.05159389822452494,36.8,1
633,54,32,28510,25,0.04693251533742331,0.06010185757330722,41.6,1
564,48,24,21168,29,0.03222197359588275,0.11814795469269664,39.2,1
686,68,42,9526,4,0.045284446873817434,0.08115901426104835,38.400000000000006,1
608,68,47,32114,3,0.010144096699281947,0.046126067880740036,44.8,1
690,61,41,36383,23,0.04149345797973219,0.0739008395211883,39.2,1
591,50,28,44091,6,0.058545479100546964,0.047391139729463905,41.6,1
608,28,5,87323,28,0.0688341691553502,0.08648171524746286,35.2,1
568,20,0,359269,6,0.17204380642296876,0.03040156005514611,37.6,1
639,46,22,108157,9,0.027816690014008404,0.09691325758724259,38.400000000000006,1
503,42,19,85349,24,0.07512915129151292,0.12312229973727182,37.6,1
573,51,29,288203,27,0.026872189150353634,0.1706781407801657,36.0,1
618,38,13,29800,12,0.0745078670711917,0.08349103754850333,40.0,1
579,38,16,46043,25,0.020381802833518096,0.051942906029831946,42.400000000000006,1
550,25,3,56252,11,0.0890786821782771,0.04934532422588798,40.0,1
620,68,47,1874,2,0.1041275052288793,0.08636679245365546,40.8,1
551,35,14,7030,8,0.038878798291689165,0.06521660038357353,39.2,1
620,18,0,140912,28,0.025329280648429583,0.10324029184921488,40.8,1
614,43,22,7925,14,0.045546706460560256,0.04636566587484871,36.8,1
568,36,11,2929,7,0.0671796029664623,0.045312116494383124,42.400000000000006,1
586,41,15,9411,29,0.09001172027607761,0.041268464356461455,42.400000000000006,1
545,54,31,117616,9,0.04210198035240917,0.039891360397035044,43.2,1
564,38,19,73286,9,0.013329682794226933,0.04892946424852622,52.0,1
619,68,48,20210,11,0.016120888632429314,0.11659045972863921,41.6,1
581,39,13,3363,22,0.03758136247165199,0.07105429215808642,43.2,1
591,45,26,184691,2,0.11825235884630209,0.2212696377452686,39.2,1
556,32,9,3511,22,0.031032699270156887,0.14933111341408845,39.2,1
606,60,37,51002,15,0.029760893642176215,0.018749913646732296,36.8,1
642,39,17,78786,4,0.02501195015396245,0.05403341537025567,36.0,1
628,56,34,70264,15,0.032060523496501646,0.09850137109711257,40.8,1
549,41,16,41995,29,0.019407917867941774,0.2221514378819144,37.6,1
568,39,20,167782,25,0.15488054933002718,0.11624785975223423,48.8,1
517,40,15,23854,25,0.012210137492304535,0.03926505781143992,40.0,1
592,47,25,1962,17,0.08532976997232032,0.22689896674738103,41.6,1
620,40,18,61600,22,0.10033095279568019,0.19006118647200773,36.0,1
464,57,33,248413,11,0.04583642140069553,0.09114745034873278,40.8,1
595,32,6,2958,2,0.08866436619298124,0.06355406871581462,44.8,1
594,38,15,176079,4,0.01968101740852705,0.03820133136768303,41.6,1
634,43,19,4699,24,0.12348095072756542,0.04311464451852552,37.6,1
491,61,38,16358,28,0.11131325382386631,0.06010433221978388,42.400000000000006,1
586,28,5,349805,17,0.1728113749259445,0.29562594862686914,40.0,1
528,50,25,23958,17,0.11316080395316934,0.0933611756574548,40.8,1
624,45,22,47771,12,0.055785335840027345,0.053263383618333535,37.6,1
631,48,27,56598,20,0.028239977607066216,0.026808584314573877,40.8,1
591,40,16,1009,17,0.024294832200947088,0.044619757555538674,38.400000000000006,1
515,37,13,8755,25,0.11450180283176502,0.2152962312595197,40.8,1
546,40,16,19238,21,0.10787773856296197,0.1031351971494761,40.8,1
576,41,19,195947,15,0.13575389018064746,0.20767166787020253,36.8,1
539,29,6,226360,9,0.09828485077446165,0.07567356349846908,36.8,1
478,26,6,424741,27,0.04081632653061224,0.4639470381246411,37.6,1
550,51,28,6937,26,0.020916583190791496,0.02700125918021129,45.6,1
586,57,38,7264,2,0.021587628628209222,0.0644152832594983,45.6,1
611,43,16,282050,17,0.12040504924400056,0.07667675165801409,40.8,1
534,50,28,7291,23,0.051711401132725925,0.055820247463376015,39.2,1
557,52,28,101060,5,0.030834951814621227,0.015989533890326275,48.0,1
527,46,22,10236,9,0.1542939800346447,0.0829450061610896,42.400000000000006,1
600,62,36,95311,23,0.07229374088401293,0.08115073367479181,42.400000000000006,1
523,40,17,115855,9,0.016459232918465835,0.11721572187823665,41.6,1
611,56,35,257870,8,0.0694620380020845,0.052373311386151845,35.2,1
576,47,27,191178,26,0.04493309143488521,0.1059113569549022,40.0,1
642,37,13,27001,14,0.03495474050176966,0.05458624139064422,42.400000000000006,1
589,30,7,14729,28,0.06701358040360451,0.09119156084785227,43.2,1
602,58,38,36177,11,0.04239317243709329,0.08255588912050503,39.2,1
551,34,9,24222,2,0.03530375746224979,0.14814635300526616,45.6,1
640,52,32,213156,7,0.060066152149944874,0.04858922287675102,43.2,1
603,37,13,134469,20,0.0929171668667467,0.11804474372084171,33.6,1
533,45,23,81856,1,0.08284523437930338,0.14729873360039838,42.400000000000006,1
513,50,30,46859,16,0.07011118378024853,0.05997915188670548,43.2,1
571,62,37,4025,17,0.08569133267874676,0.14598886029137623,45.6,1
635,39,17,66916,19,0.06582127603218223,0.08886174770060387,36.8,1
519,48,22,170538,11,0.039031168092967444,0.1358718476289546,40.0,1
636,55,32,820714,9,0.08363435468105902,0.14623221315108653,47.2,1
515,41,20,118688,16,0.04646894729114667,0.09887453474022323,41.6,1
650,52,32,9440,1,0.034163551891570894,0.07591116231759845,40.8,1
588,48,24,6770,13,0.043192413435868826,0.015478774992176736,43.2,1
497,32,9,37653,21,0.035959740725057816,0.15650578687380343,45.6,1
579,34,11,500784,14,0.022755145156802326,0.1705636105580107,39.2,1
616,24,2,3352,22,0.07592052132890897,0.10418181605730034,38.400000000000006,1
523,32,8,8349,28,0.05347121891871341,0.255802453950376,40.0,1
616,38,15,330983,20,0.02219449148765487,0.04023543667888245,37.6,1
565,51,33,61750,29,0.06814791899148151,0.13226088391697266,44.0,1
588,41,19,22558,25,0.1512588317245497,0.06661574743565231,41.6,1
571,38,14,199392,7,0.06168463154550902,0.05125374134344929,36.8,1
631,45,21,40975,24,0.09387790865053636,0.10827570781891391,41.6,1
613,42,18,161687,2,0.06342656451033347,0.07482862660804566,47.2,1
621,47,25,164382,10,0.04254237034599333,0.10131047127154738,33.6,1
584,49,24,1443,24,0.04264867255187776,0.10655259516673679,44.0,1
593,45,24,25019,24,0.04627485606681743,0.03193086045161633,44.8,1
609,62,36,190008,23,0.02710299136719534,0.03196993228417755,36.0,1
634,52,32,44966,23,0.07925803356647247,0.3910681475758748,36.8,1
600,56,34,3482,24,0.11153124091065338,0.06296745354256178,36.8,1
522,41,21,45590,20,0.04177166117464625,0.06109867781283638,40.8,1
545,41,20,9497,21,0.04261893346119013,0.047285224759875205,41.6,1
538,41,22,245744,3,0.05287380926897142,0.07667279712721595,40.8,1
483,44,18,22273,26,0.09978293538153281,0.0629059187107069,39.2,1
625,38,17,345259,12,0.13623655002965346,0.08226907715759825,32.0,1
528,45,21,57674,29,0.048097955592487134,0.05064336599873872,43.2,1
552,32,8,126227,16,0.022709372538724074,0.13662370353275194,36.0,1
565,18,0,432438,18,0.07832927305525078,0.09038528533106963,34.4,1
515,25,4,66175,21,0.022333912780591037,0.038576254048611903,36.8,1
626,34,14,463279,10,0.13730961218482018,0.12353936369072058,39.2,1
612,54,30,200511,19,0.09570099723455962,0.17354972870314483,36.0,1
569,27,4,26960,1,0.10199787208889939,0.055909350103558984,48.8,1
604,46,22,179987,16,0.10384666855010184,0.09196704740076947,38.400000000000006,1
555,18,0,47782,1,0.013364109774838392,0.05814428229227972,42.400000000000006,1
640,52,30,79011,25,0.1393787241765222,0.14846621859221656,39.2,1
637,47,24,365451,11,0.010456878447502113,0.09982547359570039,31.200000000000003,1
573,42,18,59886,19,0.038971627350798996,0.05725666446037274,43.2,1
544,49,26,76184,28,0.04193892937924102,0.058774059469596594,39.2,1
587,55,32,10416,17,0.057329202674058374,0.10831736417674181,43.2,1
554,52,25,20003,16,0.02810871586412679,0.0465886862113536,37.6,1
502,52,27,107553,28,0.01851729601267494,0.05991823749366534,41.6,1
634,46,25,275130,11,0.03165954518080927,0.04921831259667356,32.0,1
623,48,25,8867,3,0.014539310605471138,0.04134254344740368,45.6,1
574,42,19,286886,27,0.11698624830524888,0.11855518786233957,39.2,1
582,36,10,48518,9,0.0608527707621453,0.07104594432363906,40.0,1
617,36,11,173205,10,0.01353983254878005,0.036479833280653844,33.6,1
635,47,23,134263,29,0.06906541069938321,0.13032433051433273,34.4,1
648,45,22,5248,17,0.06956778612706091,0.06362721872098255,44.0,1
580,35,13,9991,12,0.05803320899217641,0.08086869626430675,44.0,1
621,64,41,83930,16,0.01352,0.05591603006550513,35.2,1
606,36,15,6411,26,0.032264736297828334,0.09305720583682478,39.2,1
561,43,24,36874,19,0.055130713142450646,0.0935051418542934,40.8,1
578,51,31,7175,25,0.027224721298650497,0.06504878869133315,39.2,1
590,59,33,51004,11,0.040234537916145334,0.02432226651318261,44.0,1
610,43,22,32705,16,0.06594272210656614,0.08074676359387126,40.8,1
615,44,19,108800,18,0.0802817923151947,0.04499934003410921,46.400000000000006,1
601,43,23,110407,28,0.046990890537109864,0.09113460480181268,39.2,1
633,38,14,650958,29,0.06429224805076009,0.19817940372716827,35.2,1
641,47,23,234016,9,0.08746811058468267,0.19785780904155356,37.6,1
604,32,9,713834,2,0.12873505190420598,0.125566824641725,40.0,1
549,36,14,10137,23,0.09888086131180054,0.09589814496362103,41.6,1
605,43,23,8466,12,0.07143384252084717,0.055382494749679184,44.0,1
607,33,12,35187,5,0.020388771681187894,0.04860434143674928,39.2,1
553,37,14,2603208,11,0.25665992013566,0.4038402885686925,42.400000000000006,1
527,35,12,17450,23,0.03960148270954221,0.027564654464488997,41.6,1
620,43,22,7030,6,0.04024759359746953,0.07643748119172769,42.400000000000006,1
615,51,26,56533,20,0.013526630553902996,0.04409080230486019,38.400000000000006,1
568,26,3,99351,11,0.035412306404353285,0.06449961900111993,46.400000000000006,1
500,45,22,2349,22,0.07550309396287244,0.11117379192510196,43.2,1
569,21,0,17625,28,0.010036768899051177,0.05348659371367747,37.6,1
569,41,18,43525,20,0.07526505141838327,0.1974762982439958,41.6,1
577,42,20,69366,19,0.03806410006449,0.08142079763206424,41.6,1
575,48,25,263551,1,0.0773178241532672,0.07399490568400384,44.0,1
631,60,38,9997,3,0.013273315548825573,0.09086272801314675,40.8,1
535,65,44,217322,18,0.009457825871627055,0.04396064696225615,40.0,1
611,44,18,195997,3,0.04696433433160904,0.10931555872924228,37.6,1
413,25,0,16664,20,0.032788366001264564,0.09611537080482323,40.0,1
